,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,energy
2013-05-23 04:00:00,13.05,308,6.7,2.12,1014.05,4.29,3.41,0.73,0.21565055276372494
2013-05-23 05:00:00,12.21,306,6.27,1.83,1014.07,3.51,3.84,0.73,0.26259827609143715
2013-05-23 06:00:00,11.78,314,6.84,2.34,1014.03,3.77,4.72,0.73,0.35768109422896754
2013-05-23 07:00:00,12.26,317,7.5,2.76,1013.74,4.29,5.41,0.72,0.3957271874461308
2013-05-23 08:00:00,12.26,327,8.48,2.08,1013.5,5.42,5.7,0.64,0.38805166111442946
2013-05-23 09:00:00,12.26,317,8.65,0.9,1013.33,5.62,5.74,0.58,0.38108637203048656
2013-05-23 10:00:00,12.26,319,9.13,1.31,1013.13,6.23,5.75,0.58,0.3679632753419525
2013-05-23 11:00:00,12.26,322,10.21,0.22,1012.8,10.21,5.55,0.5,0.36537998360279533
2013-05-23 12:00:00,12.26,312,10.2,-0.26,1012.82,10.2,5.87,0.48,0.36920119895091796
2013-05-23 13:00:00,12.26,314,8.19,2.68,1012.74,5.7,4.17,0.68,0.36306595452501406
2013-05-23 14:00:00,12.1,323,10.26,2.46,1012.48,10.26,4.34,0.58,0.36165492667665794
2013-05-23 15:00:00,11.7,337,9.21,2.24,1012.73,6.43,5.44,0.62,0.3811726380767887
2013-05-23 16:00:00,12.26,332,10.05,1.43,1012.62,10.05,4.38,0.55,0.4181874015585658
2013-05-23 17:00:00,12.26,0,8.15,2.19,1012.62,5.64,4.17,0.66,0.4736679784148398
2013-05-23 18:00:00,12.26,347,8.39,2.39,1012.63,7.3,2.02,0.66,0.496335978477745
2013-05-23 19:00:00,12.26,312,7.96,2.67,1012.63,7.39,1.43,0.69,0.5083531031120426
2013-05-23 20:00:00,12.38,295,7.77,2.67,1012.84,6.09,2.62,0.7,0.5446257023229675
2013-05-23 21:00:00,12.3,298,7.28,2.81,1013.08,5.57,2.55,0.73,0.5425874860059947
2013-05-23 22:00:00,12.81,283,6.84,2.78,1012.89,4.32,3.63,0.75,0.447180966729112
2013-05-23 23:00:00,13.53,276,6.32,2.73,1012.55,3.74,3.54,0.78,0.32955957289246907
2013-05-24 00:00:00,12.99,282,6.29,2.72,1012.18,3.48,3.93,0.78,0.28600516896050926
2013-05-24 01:00:00,12.81,270,6.28,2.67,1011.67,3.53,3.81,0.78,0.23561211767920343
2013-05-24 02:00:00,12.97,273,6.24,2.66,1011.0,3.29,4.16,0.78,0.2134171504212694
2013-05-24 03:00:00,13.45,272,5.84,2.63,1010.4,2.67,4.4,0.8,0.20622991950945518
2013-05-24 04:00:00,12.76,269,5.84,2.59,1009.94,2.77,4.22,0.8,0.21754278221306872
2013-05-24 05:00:00,12.57,272,5.82,2.78,1009.58,2.29,5.17,0.81,0.26748792375959557
2013-05-24 06:00:00,11.3,273,5.43,3.41,1009.18,1.79,5.19,0.87,0.3596828307245834
2013-05-24 07:00:00,11.88,275,5.89,3.79,1008.68,2.34,5.23,0.86,0.41782100741434186
2013-05-24 08:00:00,12.26,277,6.59,4.25,1008.1,2.99,5.79,0.85,0.40639767833739
2013-05-24 09:00:00,12.26,272,7.1,4.28,1007.47,3.63,5.81,0.82,0.409619921231979
2013-05-24 10:00:00,11.88,269,7.51,4.31,1006.9,4.09,5.98,0.8,0.40517543534918554
2013-05-24 11:00:00,10.44,269,7.61,4.46,1006.12,4.22,5.97,0.8,0.4179501963864445
2013-05-24 12:00:00,9.5,267,7.52,5.31,1005.46,4.32,5.4,0.86,0.4269440178805467
2013-05-24 13:00:00,9.8,254,7.61,5.94,1004.84,5.18,3.77,0.89,0.42094813709043244
2013-05-24 14:00:00,10.33,255,7.71,6.06,1004.34,6.22,2.36,0.89,0.4097071350805759
2013-05-24 15:00:00,9.98,68,8.21,6.43,1004.76,6.24,3.21,0.88,0.42859020719717855
2013-05-24 16:00:00,11.46,60,7.86,6.49,1006.46,4.47,6.16,0.91,0.4670307058416027
2013-05-24 17:00:00,12.05,58,8.03,6.22,1008.43,4.53,6.6,0.88,0.5288723082194347
2013-05-24 18:00:00,12.02,50,7.62,5.74,1010.52,4.42,5.49,0.88,0.5613990634269663
2013-05-24 19:00:00,11.51,37,7.79,5.59,1012.28,4.95,4.72,0.86,0.5681275280337079
2013-05-24 20:00:00,12.09,43,6.84,5.01,1013.69,3.64,4.99,0.88,0.5511099457576325
2013-05-24 21:00:00,12.6,29,6.91,4.76,1014.97,3.85,4.73,0.86,0.5389271535018727
2013-05-24 22:00:00,12.81,24,6.87,4.82,1015.97,3.98,4.35,0.87,0.45596385762172287
2013-05-24 23:00:00,12.59,21,6.89,5.19,1016.75,3.93,4.51,0.89,0.35280917584269667
2013-05-25 00:00:00,11.15,19,6.41,4.86,1017.33,3.41,4.33,0.9,0.3104544338714453
2013-05-25 01:00:00,10.94,15,6.34,4.78,1018.01,3.62,3.8,0.9,0.2522182872587596
2013-05-25 02:00:00,9.67,12,6.26,4.72,1018.46,3.57,3.72,0.9,0.22873710813092718
2013-05-25 03:00:00,9.32,7,6.2,4.68,1018.78,3.67,3.42,0.9,0.2140793856285882
2013-05-25 04:00:00,8.96,6,5.64,4.25,1019.27,3.19,3.12,0.91,0.2203374554806071
2013-05-25 05:00:00,9.58,7,5.93,4.46,1019.92,3.32,3.46,0.9,0.24281225409406035
2013-05-25 06:00:00,11.25,9,6.61,4.62,1020.4,3.76,4.15,0.87,0.29834813552557615
2013-05-25 07:00:00,12.38,0,8.38,5.4,1020.8,6.16,3.71,0.82,0.358225594922241
2013-05-25 08:00:00,12.26,3,9.34,4.62,1021.34,7.03,4.35,0.72,0.401124976541128
2013-05-25 09:00:00,12.02,3,10.33,4.14,1021.56,10.33,3.63,0.66,0.4150266065579914
2013-05-25 10:00:00,12.26,350,11.37,4.53,1021.57,11.37,4.05,0.63,0.42079688952595085
2013-05-25 11:00:00,12.26,1,12.09,4.4,1021.52,12.09,4.28,0.59,0.4356770595050943
2013-05-25 12:00:00,11.88,352,13.03,3.53,1021.38,13.03,3.96,0.52,0.42515426447985005
2013-05-25 13:00:00,12.26,354,13.53,3.16,1021.16,13.53,4.18,0.49,0.40211283983130275
2013-05-25 14:00:00,11.88,346,13.71,2.58,1021.0,13.71,4.5,0.47,0.38677638221180877
2013-05-25 15:00:00,13.68,349,13.87,1.99,1020.95,13.87,4.49,0.45,0.3920068205128514
2013-05-25 16:00:00,13.68,353,14.61,2.5,1020.82,14.61,4.27,0.44,0.4172180590670663
2013-05-25 17:00:00,13.68,348,14.87,2.17,1020.78,14.87,4.0,0.42,0.45003578128512545
2013-05-25 18:00:00,14.1,355,14.14,2.0,1020.64,14.14,3.78,0.44,0.4684128886286999
2013-05-25 19:00:00,14.39,347,13.66,1.58,1020.71,13.66,2.69,0.44,0.45709273132259276
2013-05-25 20:00:00,14.39,328,12.58,2.11,1020.89,12.58,1.49,0.49,0.4726438739790183
2013-05-25 21:00:00,14.39,293,10.44,3.78,1021.13,10.44,1.06,0.63,0.49057793173473213
2013-05-25 22:00:00,14.11,288,8.63,3.33,1021.02,8.63,1.01,0.69,0.4283040465530161
2013-05-25 23:00:00,14.39,300,7.99,3.76,1020.85,7.99,1.06,0.75,0.3374556013488198
2013-05-26 00:00:00,12.96,294,7.02,4.18,1020.72,7.02,1.22,0.82,0.30101246489467215
2013-05-26 01:00:00,13.36,283,7.63,3.95,1020.43,6.48,1.95,0.78,0.24749639546938146
2013-05-26 02:00:00,14.39,282,6.8,3.67,1020.21,5.71,1.76,0.8,0.21735424089121885
2013-05-26 03:00:00,14.39,287,6.41,3.54,1020.12,5.12,1.88,0.82,0.20480696493166073
2013-05-26 04:00:00,14.21,288,6.38,3.54,1020.11,4.66,2.34,0.82,0.20351132752293577
2013-05-26 05:00:00,14.34,281,6.24,3.14,1020.18,4.49,2.35,0.81,0.22832784124695749
2013-05-26 06:00:00,14.39,296,8.0,3.59,1020.15,6.21,2.85,0.74,0.26840572922673656
2013-05-26 07:00:00,14.39,309,10.48,2.06,1020.07,10.48,3.35,0.56,0.3305630029582475
2013-05-26 08:00:00,14.39,318,12.87,1.29,1020.02,12.87,3.94,0.45,0.3978865381014791
2013-05-26 09:00:00,13.78,307,14.59,0.96,1019.78,14.59,3.76,0.39,0.41902359120014976
2013-05-26 10:00:00,13.58,314,15.32,1.41,1019.52,15.32,4.05,0.39,0.4184141544280098
2013-05-26 11:00:00,13.58,311,16.7,2.63,1019.21,16.7,3.97,0.39,0.42532334751919115
2013-05-26 12:00:00,16.09,316,16.62,2.19,1018.85,16.62,3.9,0.38,0.4242878519448141
2013-05-26 13:00:00,16.09,298,17.57,2.48,1018.23,17.57,3.42,0.36,0.40929711489321846
2013-05-26 14:00:00,16.09,285,18.46,3.53,1017.7,18.46,3.4,0.37,0.3803920613368283
2013-05-26 15:00:00,16.09,283,18.82,2.49,1017.15,18.82,3.71,0.34,0.3702035197715784
2013-05-26 16:00:00,16.09,276,18.53,2.64,1016.61,18.53,3.69,0.35,0.39290825693690323
2013-05-26 17:00:00,16.09,269,18.73,3.77,1016.09,18.73,3.63,0.37,0.43405373523684704
2013-05-26 18:00:00,16.09,269,17.58,3.32,1015.62,17.58,3.55,0.39,0.4413243608029574
2013-05-26 19:00:00,16.09,272,16.38,3.96,1015.27,16.38,2.97,0.44,0.4364061036135555
2013-05-26 20:00:00,14.39,258,14.98,4.34,1015.11,14.98,2.84,0.49,0.451775322991949
2013-05-26 21:00:00,14.39,246,13.12,4.83,1015.24,13.12,2.96,0.57,0.465866691462273
2013-05-26 22:00:00,14.39,247,12.47,4.23,1015.02,12.47,3.42,0.57,0.405040254484179
2013-05-26 23:00:00,14.39,252,11.11,4.09,1014.83,11.11,3.37,0.62,0.31521906011982775
2013-05-27 00:00:00,13.58,247,9.67,3.85,1014.48,8.04,3.11,0.67,0.28011221521961327
2013-05-27 01:00:00,13.58,230,8.59,3.51,1013.9,7.2,2.43,0.7,0.22770887976770326
2013-05-27 02:00:00,14.39,228,7.91,3.06,1013.03,6.43,2.4,0.71,0.20488122894342453
2013-05-27 03:00:00,14.39,227,7.67,2.61,1012.61,6.23,2.29,0.7,0.19754514801423756
2013-05-27 04:00:00,13.82,224,6.32,2.53,1012.28,4.68,2.25,0.77,0.19890778219190303
2013-05-27 05:00:00,11.65,222,7.39,2.7,1012.01,5.51,2.81,0.72,0.22018677405395282
2013-05-27 06:00:00,10.09,227,8.13,4.52,1011.67,5.86,3.71,0.78,0.25750187328587487
2013-05-27 07:00:00,11.76,222,9.59,5.98,1011.43,7.63,3.71,0.78,0.31414499816410646
2013-05-27 08:00:00,15.0,218,12.07,5.29,1010.72,12.07,4.68,0.63,0.38078006730985386
2013-05-27 09:00:00,11.75,233,13.84,4.6,1009.99,13.84,5.34,0.54,0.39683008611839643
2013-05-27 10:00:00,12.65,221,15.26,5.35,1009.44,15.26,6.42,0.52,0.40663413274634697
2013-05-27 11:00:00,12.52,218,15.86,5.43,1008.68,15.86,7.18,0.5,0.4203747424583099
2013-05-27 12:00:00,12.26,212,16.64,5.03,1008.28,16.64,7.34,0.46,0.41841819924765344
2013-05-27 13:00:00,13.12,208,16.88,4.77,1007.64,16.88,7.63,0.45,0.3913494472737493
2013-05-27 14:00:00,13.97,207,17.25,3.08,1007.08,17.25,7.96,0.39,0.37121697579164326
2013-05-27 15:00:00,13.97,207,17.28,3.56,1006.46,17.28,7.77,0.4,0.3819869917140226
2013-05-27 16:00:00,13.97,210,17.17,3.43,1006.1,17.17,7.35,0.4,0.41046159606594235
2013-05-27 17:00:00,14.34,213,16.27,2.28,1005.6,16.27,6.86,0.39,0.44994600032035625
2013-05-27 18:00:00,15.1,208,15.28,2.82,1005.25,15.28,5.45,0.43,0.4748825182499532
2013-05-27 19:00:00,16.09,185,14.57,4.01,1004.89,14.57,3.66,0.49,0.46276203867341204
2013-05-27 20:00:00,16.09,157,13.36,4.82,1004.54,13.36,2.83,0.56,0.4863219034101556
2013-05-27 21:00:00,14.39,145,12.77,4.99,1004.44,12.77,2.83,0.59,0.49590893717296075
2013-05-27 22:00:00,14.39,136,12.21,4.97,1004.22,12.21,2.83,0.61,0.4107375305906411
2013-05-27 23:00:00,14.1,125,12.1,4.99,1003.88,12.1,2.43,0.62,0.3041902343551732
2013-05-28 00:00:00,13.31,114,12.13,4.92,1003.35,12.13,2.39,0.61,0.26689317404225
2013-05-28 01:00:00,12.76,141,11.76,5.95,1002.78,11.76,2.29,0.68,0.22075237124001185
2013-05-28 02:00:00,11.76,148,11.26,7.23,1002.38,11.26,1.7,0.76,0.20199625331584864
2013-05-28 03:00:00,9.21,129,10.72,8.13,1002.12,10.72,1.26,0.84,0.19509139136713777
2013-05-28 04:00:00,5.86,112,10.26,8.63,1001.94,10.26,1.25,0.9,0.20308481029067244
2013-05-28 05:00:00,4.94,87,10.19,8.78,1001.66,10.19,1.03,0.91,0.23414296094767206
2013-05-28 06:00:00,4.18,64,9.97,8.82,1001.41,9.29,1.83,0.93,0.3049524167103784
2013-05-28 07:00:00,4.47,58,10.41,9.4,1001.0,10.41,2.45,0.93,0.35332340529801326
2013-05-28 08:00:00,5.5,70,10.88,9.76,1000.6,10.88,2.73,0.93,0.3791805920007494
2013-05-28 09:00:00,6.61,63,11.36,10.21,1000.08,11.36,2.28,0.93,0.381153365699599
2013-05-28 10:00:00,6.52,85,11.83,10.36,999.63,11.83,2.6,0.91,0.39099792544753387
2013-05-28 11:00:00,6.42,87,11.88,10.63,999.22,11.88,3.64,0.92,0.40063717537170784
2013-05-28 12:00:00,6.55,112,11.75,10.22,998.87,11.75,2.73,0.9,0.40901888438016537
2013-05-28 13:00:00,7.34,155,11.32,10.24,998.85,11.32,2.0,0.93,0.412885968026625
2013-05-28 14:00:00,8.82,179,11.01,10.04,999.08,11.01,1.69,0.94,0.40636968341765034
2013-05-28 15:00:00,11.36,183,11.53,9.72,999.0,11.53,1.57,0.89,0.4061001967655892
2013-05-28 16:00:00,12.23,156,11.59,9.26,998.97,11.59,2.33,0.86,0.4535522958214887
2013-05-28 17:00:00,12.26,187,11.59,9.05,999.21,11.59,2.93,0.84,0.5144578336019491
2013-05-28 18:00:00,12.26,185,11.47,8.97,999.47,11.47,2.67,0.85,0.5436397419729615
2013-05-28 19:00:00,12.26,189,10.87,8.19,999.76,10.87,2.07,0.84,0.5277087067577474
2013-05-28 20:00:00,12.25,181,10.36,8.21,1000.15,10.36,1.36,0.87,0.5248081317968897
2013-05-28 21:00:00,11.7,185,10.22,8.12,1000.88,10.22,1.36,0.87,0.5153698708637812
2013-05-28 22:00:00,11.89,190,9.78,8.11,1001.31,9.12,1.79,0.89,0.4291277021083928
2013-05-28 23:00:00,10.67,211,9.68,8.09,1001.57,9.68,1.31,0.9,0.3194463050869205
2013-05-29 00:00:00,10.65,233,9.24,7.72,1001.57,8.68,1.6,0.9,0.2773619581656559
2013-05-29 01:00:00,10.49,239,9.08,8.03,1001.55,8.66,1.45,0.93,0.22759957782122528
2013-05-29 02:00:00,9.35,243,9.11,7.58,1001.6,8.32,1.81,0.9,0.20464192381084295
2013-05-29 03:00:00,9.46,246,8.87,7.12,1001.97,8.27,1.59,0.89,0.19653123147656137
2013-05-29 04:00:00,8.56,240,8.38,6.62,1002.03,7.59,1.7,0.89,0.20548772262417997
2013-05-29 05:00:00,8.66,254,8.46,7.02,1002.28,7.65,1.72,0.91,0.2462607098573597
2013-05-29 06:00:00,9.41,262,9.14,7.54,1002.66,8.3,1.88,0.9,0.31376925970009373
2013-05-29 07:00:00,10.57,267,9.82,7.67,1003.11,8.76,2.29,0.87,0.363737394339269
2013-05-29 08:00:00,11.31,295,10.91,7.77,1003.7,10.91,2.4,0.81,0.3752961573945642
2013-05-29 09:00:00,10.61,300,11.56,8.16,1003.88,11.56,2.78,0.8,0.36867566554180725
2013-05-29 10:00:00,10.59,320,12.37,8.15,1004.23,12.37,3.14,0.75,0.36847960833388327
2013-05-29 11:00:00,8.18,336,12.09,8.73,1004.61,12.09,3.55,0.8,0.40415316839145105
2013-05-29 12:00:00,7.18,327,10.83,8.93,1005.01,10.83,3.39,0.88,0.4137980874390701
2013-05-29 13:00:00,6.92,318,10.89,8.99,1005.25,10.89,3.57,0.88,0.39113730953854986
2013-05-29 14:00:00,8.11,308,12.19,9.76,1005.29,12.19,3.84,0.85,0.38396105427862537
2013-05-29 15:00:00,7.56,306,12.26,9.93,1005.27,12.26,3.73,0.86,0.4107513276455481
2013-05-29 16:00:00,6.41,307,11.64,10.48,1005.28,11.64,3.45,0.93,0.47562664771678287
2013-05-29 17:00:00,8.01,327,12.42,10.92,1005.56,12.42,3.73,0.91,0.5421439550328022
2013-05-29 18:00:00,9.54,352,12.79,10.48,1006.21,12.79,3.61,0.86,0.5564782529433822
2013-05-29 19:00:00,10.62,0,12.76,10.37,1006.6,12.76,3.76,0.85,0.5545662390866114
2013-05-29 20:00:00,10.44,353,12.69,10.22,1007.39,12.69,3.18,0.85,0.5560717898031865
2013-05-29 21:00:00,9.87,344,12.32,10.26,1007.8,12.32,2.88,0.87,0.527925211424207
2013-05-29 22:00:00,8.34,334,11.83,10.38,1007.94,11.83,2.5,0.91,0.43202698645052473
2013-05-29 23:00:00,6.89,322,11.92,10.41,1008.04,11.92,2.66,0.9,0.32045495693575776
2013-05-30 00:00:00,6.36,324,11.92,9.98,1008.0,11.92,2.85,0.88,0.28176171136878136
2013-05-30 01:00:00,6.12,322,11.92,10.02,1007.87,11.92,3.1,0.88,0.2302903462560894
2013-05-30 02:00:00,5.04,329,11.84,10.57,1007.86,11.84,3.17,0.92,0.2070249297094658
2013-05-30 03:00:00,4.73,323,11.43,10.44,1007.68,11.43,2.85,0.94,0.20295763820056234
2013-05-30 04:00:00,4.75,308,11.36,10.43,1007.65,11.36,2.6,0.94,0.21206822873477038
2013-05-30 05:00:00,3.83,298,10.79,10.26,1007.7,10.79,2.93,0.97,0.2476001875538894
2013-05-30 06:00:00,5.17,327,10.99,10.32,1007.71,10.99,2.45,0.96,0.32150665420806
2013-05-30 07:00:00,7.13,353,11.73,10.49,1008.0,11.73,3.5,0.92,0.37890627940018745
2013-05-30 08:00:00,6.98,2,11.91,10.5,1008.68,11.91,4.01,0.91,0.3954410820390668
2013-05-30 09:00:00,8.93,359,12.02,10.44,1009.27,12.02,4.59,0.9,0.4038907217619494
2013-05-30 10:00:00,11.59,1,12.48,10.46,1009.75,12.48,4.18,0.87,0.3981006559325211
2013-05-30 11:00:00,11.96,352,13.13,10.43,1010.13,13.13,4.48,0.84,0.4017596998500469
2013-05-30 12:00:00,12.05,351,13.87,10.49,1010.67,13.87,4.24,0.8,0.40317789485313404
2013-05-30 13:00:00,11.15,348,14.23,10.86,1011.0,14.23,4.11,0.8,0.3867186503655108
2013-05-30 14:00:00,11.35,353,14.69,10.42,1011.18,14.69,4.04,0.76,0.3848419866541705
2013-05-30 15:00:00,10.56,1,13.94,10.53,1011.49,13.94,4.52,0.8,0.3972363635051547
2013-05-30 16:00:00,10.3,3,13.89,10.53,1011.83,13.89,4.4,0.8,0.4384236178069354
2013-05-30 17:00:00,10.33,9,13.88,10.46,1012.1,13.88,4.1,0.8,0.48574901582005625
2013-05-30 18:00:00,10.86,10,13.41,10.37,1012.67,13.41,3.9,0.82,0.5203128398125587
2013-05-30 19:00:00,11.23,12,12.94,9.86,1013.45,12.94,3.86,0.82,0.5352558573758199
2013-05-30 20:00:00,10.81,14,12.44,9.82,1014.19,12.44,4.2,0.84,0.54353504494003
2013-05-30 21:00:00,10.32,15,12.42,9.42,1015.16,12.42,3.76,0.82,0.5184357196589205
2013-05-30 22:00:00,10.49,9,11.98,9.34,1015.77,11.98,3.49,0.84,0.43011075723388303
2013-05-30 23:00:00,10.22,357,11.89,9.32,1015.96,11.89,3.38,0.84,0.32211694290628
2013-05-31 00:00:00,10.03,349,11.74,9.24,1016.1,11.74,3.25,0.85,0.2777445651424288
2013-05-31 01:00:00,9.53,351,11.35,8.89,1016.31,11.35,3.4,0.85,0.22752867303223387
2013-05-31 02:00:00,9.72,355,11.33,8.85,1016.41,11.33,3.66,0.85,0.20424156669790106
2013-05-31 03:00:00,9.17,357,11.27,9.22,1016.68,11.27,3.29,0.87,0.19834688898050976
2013-05-31 04:00:00,9.01,352,11.31,9.24,1016.99,11.31,3.05,0.87,0.2069555847263868
2013-05-31 05:00:00,8.72,336,11.38,9.24,1017.29,11.38,3.06,0.87,0.24600131182533735
2013-05-31 06:00:00,8.21,332,11.91,9.43,1017.43,11.91,3.29,0.85,0.3084851949025488
2013-05-31 07:00:00,7.31,331,12.42,9.88,1017.83,12.42,3.72,0.84,0.3768886807346327
2013-05-31 08:00:00,7.63,326,12.56,10.26,1018.18,12.56,4.56,0.86,0.4109907856445207
2013-05-31 09:00:00,7.74,331,13.53,10.8,1018.58,13.53,4.1,0.84,0.40000845014331854
2013-05-31 10:00:00,8.75,341,14.81,11.1,1018.72,14.81,4.31,0.78,0.3907128936094453
2013-05-31 11:00:00,10.15,339,16.73,11.59,1018.94,16.73,4.24,0.72,0.3870054883194767
2013-05-31 12:00:00,11.23,352,19.36,12.37,1018.72,19.36,4.54,0.64,0.3775186504217432
2013-05-31 13:00:00,12.26,352,20.42,11.76,1018.52,20.42,4.36,0.58,0.3536463363307797
2013-05-31 14:00:00,12.2,0,21.09,11.42,1018.33,21.09,4.22,0.54,0.3430543305939019
2013-05-31 15:00:00,11.88,346,21.68,10.78,1018.23,21.68,3.89,0.5,0.3493060917713215
2013-05-31 16:00:00,12.23,347,20.89,10.98,1018.14,20.89,3.63,0.53,0.377441075699245
2013-05-31 17:00:00,12.26,332,20.57,11.01,1017.94,20.57,3.5,0.54,0.4360207255744152
2013-05-31 18:00:00,12.38,328,20.02,11.03,1018.05,20.02,3.2,0.56,0.45348378609184636
2013-05-31 19:00:00,13.52,320,19.12,10.61,1018.37,19.12,2.75,0.58,0.4425205249297095
2013-05-31 20:00:00,13.37,314,17.93,11.09,1018.57,17.93,1.99,0.64,0.46086255381586344
2013-05-31 21:00:00,13.18,308,17.12,11.38,1019.03,17.12,2.53,0.69,0.47091036952934556
2013-05-31 22:00:00,13.37,319,16.55,11.24,1019.47,16.55,3.21,0.71,0.407161040117095
2013-05-31 23:00:00,13.45,323,15.89,9.5,1020.01,15.89,4.1,0.66,0.32670823883045347
2013-06-01 00:00:00,13.31,326,14.38,9.39,1020.39,14.38,4.42,0.72,0.2828748943987695
2013-06-01 01:00:00,13.07,319,13.33,9.24,1020.66,13.33,3.86,0.76,0.23210127127865893
2013-06-01 02:00:00,13.12,315,11.96,8.18,1020.77,11.96,3.51,0.78,0.20561956517991006
2013-06-01 03:00:00,13.68,310,11.46,6.76,1020.86,11.46,3.7,0.73,0.19651555479760122
2013-06-01 04:00:00,13.15,310,10.77,6.09,1020.91,10.77,3.66,0.73,0.19866510494752623
2013-06-01 05:00:00,12.94,307,11.14,6.01,1021.35,11.14,3.61,0.71,0.21924306591079462
2013-06-01 06:00:00,12.81,316,11.41,5.59,1021.78,11.41,4.05,0.67,0.2584194151799101
2013-06-01 07:00:00,12.52,319,12.26,6.07,1022.2,12.26,4.34,0.66,0.31422350688530737
2013-06-01 08:00:00,12.52,330,12.54,6.64,1022.47,12.54,4.6,0.67,0.37360938868664195
2013-06-01 09:00:00,12.26,320,13.41,7.13,1022.74,13.41,4.69,0.66,0.3967209517616192
2013-06-01 10:00:00,12.26,335,13.28,6.87,1022.8,13.28,4.56,0.65,0.40561637934782613
2013-06-01 11:00:00,12.26,341,14.27,7.7,1023.03,14.27,4.43,0.65,0.40576664632139736
2013-06-01 12:00:00,11.78,336,15.97,8.01,1023.24,15.97,4.63,0.59,0.4018491661607645
2013-06-01 13:00:00,12.2,340,16.01,8.3,1023.35,16.01,4.44,0.6,0.3867762512315792
2013-06-01 14:00:00,12.12,355,16.48,7.93,1023.5,16.48,4.04,0.57,0.3757934782983508
2013-06-01 15:00:00,11.83,6,16.21,8.03,1023.62,16.21,3.65,0.58,0.3845194902173913
2013-06-01 16:00:00,12.2,5,17.34,7.51,1023.77,17.34,3.27,0.52,0.40871682902923545
2013-06-01 17:00:00,12.39,0,17.12,7.76,1023.97,17.12,3.5,0.54,0.44068928034107946
2013-06-01 18:00:00,12.67,20,16.58,8.16,1024.29,16.58,2.74,0.58,0.46251161937781105
2013-06-01 19:00:00,13.18,10,16.02,6.94,1024.86,16.02,1.95,0.55,0.4571579835082458
2013-06-01 20:00:00,13.15,16,14.46,8.65,1025.42,14.46,1.16,0.68,0.4628744377436282
2013-06-01 21:00:00,12.87,349,13.86,8.01,1026.08,13.86,0.8,0.68,0.4701704251888706
2013-06-01 22:00:00,13.08,326,13.64,7.01,1026.26,13.64,1.97,0.64,0.4143453249765786
2013-06-01 23:00:00,13.13,330,12.61,6.57,1026.39,12.61,2.41,0.67,0.3232793706014615
2013-06-02 00:00:00,12.34,321,11.67,6.81,1026.52,11.67,1.77,0.72,0.28406023006686465
2013-06-02 01:00:00,12.76,314,10.59,6.3,1026.81,10.59,1.73,0.75,0.2317142135406593
2013-06-02 02:00:00,12.59,317,10.49,6.25,1026.94,10.49,1.79,0.75,0.2061231721784777
2013-06-02 03:00:00,12.76,321,9.89,6.29,1027.0,9.04,2.03,0.78,0.19640682409073867
2013-06-02 04:00:00,12.78,320,9.72,6.19,1027.27,9.21,1.62,0.79,0.19810179981252346
2013-06-02 05:00:00,13.47,309,9.95,6.49,1027.73,8.97,2.21,0.79,0.21306767913385827
2013-06-02 06:00:00,13.68,331,10.86,7.03,1028.09,10.86,2.88,0.77,0.2512600300149981
2013-06-02 07:00:00,12.97,345,12.78,6.67,1028.5,12.78,3.21,0.66,0.3163502061867266
2013-06-02 08:00:00,12.38,7,15.13,6.48,1028.6,15.13,3.55,0.56,0.38740746291018185
2013-06-02 09:00:00,11.57,336,16.23,5.07,1028.68,16.23,3.89,0.48,0.41776312826331585
2013-06-02 10:00:00,12.26,347,16.34,5.53,1028.57,16.34,3.89,0.49,0.4162051295282686
2013-06-02 11:00:00,11.88,338,17.22,6.17,1028.8,17.22,3.67,0.48,0.4332827039126488
2013-06-02 12:00:00,12.26,322,16.85,4.48,1028.91,16.85,3.81,0.44,0.4410797075768943
2013-06-02 13:00:00,12.42,327,17.87,4.82,1028.83,17.87,3.94,0.42,0.4207901349024756
2013-06-02 14:00:00,14.05,334,17.26,4.41,1028.85,17.26,3.76,0.43,0.3956184375041812
2013-06-02 15:00:00,15.11,351,18.83,5.23,1028.97,18.83,3.53,0.41,0.39526369090397595
2013-06-02 16:00:00,15.11,357,18.04,4.17,1029.03,18.04,3.62,0.4,0.430608777344336
2013-06-02 17:00:00,15.11,26,17.65,4.64,1029.07,17.65,3.26,0.42,0.4619480592912057
2013-06-02 18:00:00,13.86,24,17.05,4.31,1029.22,17.05,3.25,0.43,0.47239078351892216
2013-06-02 19:00:00,15.53,53,15.5,5.03,1029.74,15.5,3.42,0.5,0.4781867265654294
