,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,summary,av_kWh/hh
2012-01-17 00:00:00,11.97,112,1.28,-2.91,1027.71,1.28,1.31,0.74,4,0.560173719376392
2012-01-17 01:00:00,11.93,126,0.39,-2.68,1027.55,-1.58,1.68,0.8,4,0.5288485516703786
2012-01-17 02:00:00,12.01,143,-0.24,-2.68,1027.49,-1.94,1.44,0.84,4,0.40318040089086865
2012-01-17 03:00:00,11.36,115,-0.34,-2.73,1027.46,-1.91,1.36,0.84,4,0.3384966599109132
2012-01-17 04:00:00,10.99,127,-0.24,-2.24,1027.25,-0.24,0.79,0.86,4,0.32812249398663684
2012-01-17 05:00:00,11.59,161,-0.73,-2.37,1027.42,-0.73,0.72,0.89,4,0.3684409801781738
2012-01-17 06:00:00,11.36,144,-1.39,-2.64,1027.23,-1.39,1.22,0.91,4,0.40169487661469894
2012-01-17 07:00:00,11.02,146,-1.45,-2.44,1027.51,-3.24,1.4,0.93,8,0.5162271721603565
2012-01-17 08:00:00,11.2,138,-1.32,-2.24,1028.05,-1.32,1.23,0.93,8,0.5757861915367484
2012-01-17 09:00:00,11.06,160,0.1,-0.91,1028.53,0.1,0.75,0.93,8,0.5245968815144767
2012-01-17 10:00:00,10.91,150,1.24,-0.35,1028.74,-0.23,1.43,0.89,8,0.550267261024499
2012-01-17 11:00:00,11.39,143,4.27,0.27,1028.66,2.82,1.73,0.75,8,0.5072249440979959
2012-01-17 12:00:00,10.83,163,5.21,0.4,1028.21,5.21,0.97,0.71,8,0.49087082427616946
2012-01-17 13:00:00,10.8,196,5.66,0.88,1028.21,4.81,1.42,0.71,8,0.48527616971046783
2012-01-17 14:00:00,11.18,184,5.79,1.37,1027.54,4.21,2.09,0.73,8,0.4744320714922049
2012-01-17 15:00:00,10.88,189,5.76,1.47,1027.11,3.72,2.59,0.74,8,0.4318530066815144
2012-01-17 16:00:00,10.54,196,5.17,1.78,1027.28,3.67,1.9,0.79,8,0.5361091311804012
2012-01-17 17:00:00,10.36,198,4.61,1.49,1027.52,3.17,1.76,0.8,8,0.7184788396436531
2012-01-17 18:00:00,9.77,186,3.71,1.41,1027.53,2.31,1.63,0.85,8,0.8017238316258353
2012-01-17 19:00:00,9.29,177,3.58,2.11,1027.65,1.61,2.11,0.9,6,0.828289531848552
2012-01-17 20:00:00,9.46,198,4.67,2.21,1027.79,2.72,2.27,0.84,6,0.8441314022271713
2012-01-17 21:00:00,9.48,198,5.3,2.73,1027.73,3.35,2.39,0.84,6,0.7629866398663702
2012-01-17 22:00:00,8.35,201,4.39,2.77,1027.72,2.51,2.15,0.89,8,0.7115256115812919
2012-01-17 23:00:00,6.71,194,4.78,3.19,1027.18,2.46,2.72,0.89,8,0.5304677060133631
2012-09-12 23:00:00,13.29,321,11.34,7.71,1015.45,11.34,3.85,0.78,4,0.293229834318038
2012-09-13 00:00:00,13.36,321,10.66,7.96,1016.02,10.66,3.82,0.83,4,0.24544597703239274
2012-09-13 01:00:00,13.28,333,10.16,7.51,1016.79,10.16,3.5,0.84,4,0.21610323933124317
2012-09-13 02:00:00,13.15,331,9.99,7.47,1017.47,8.38,3.21,0.84,4,0.1915816091536045
2012-09-13 03:00:00,13.79,320,9.38,6.98,1018.19,7.81,2.93,0.85,4,0.1856033437826538
2012-09-13 04:00:00,13.79,321,9.24,6.59,1018.78,7.8,2.69,0.83,4,0.19598035523510957
2012-09-13 05:00:00,12.7,311,8.7,6.41,1019.33,7.45,2.28,0.86,4,0.23911786840125313
2012-09-13 06:00:00,12.26,304,8.62,6.28,1020.05,7.17,2.53,0.85,8,0.3329582028631134
2012-09-13 07:00:00,12.26,305,9.6,6.58,1020.28,8.36,2.49,0.81,6,0.3701312434482765
2012-09-13 08:00:00,12.84,315,11.23,6.55,1020.83,11.23,2.81,0.73,6,0.35314796227795203
2012-09-13 09:00:00,12.26,300,12.94,6.58,1020.89,12.94,2.62,0.65,8,0.3450804599791021
2012-09-13 10:00:00,13.41,301,15.31,6.62,1021.0,15.31,3.1,0.56,8,0.33323949834900685
2012-09-13 11:00:00,13.21,276,16.07,6.37,1020.56,16.07,3.4,0.53,8,0.3335504702194358
2012-09-13 12:00:00,13.2,273,17.06,6.19,1020.3,17.06,3.31,0.49,8,0.33046039688610235
2012-09-13 13:00:00,13.08,258,16.99,5.19,1020.18,16.99,3.93,0.46,8,0.31606854775339566
2012-09-13 14:00:00,11.84,255,17.57,6.08,1019.56,17.57,4.73,0.47,8,0.30400480664576807
2012-09-13 15:00:00,12.91,249,17.57,6.91,1019.32,17.57,4.86,0.5,6,0.33489864160919525
2012-09-13 16:00:00,12.26,248,17.54,6.91,1018.9,17.54,4.85,0.5,6,0.38580271703239316
2012-09-13 17:00:00,12.84,242,17.64,7.16,1018.38,17.64,4.44,0.5,6,0.4344240334169275
2012-09-13 18:00:00,12.84,235,16.71,7.43,1018.07,16.71,3.96,0.54,6,0.49624388689655125
2012-09-13 19:00:00,12.26,232,15.93,8.29,1018.11,15.93,3.84,0.6,8,0.5616033438453492
2012-09-13 20:00:00,13.29,228,15.04,8.88,1017.67,15.04,4.19,0.67,8,0.5444944617345886
2012-09-13 21:00:00,13.29,234,14.16,9.51,1017.24,14.16,5.18,0.74,8,0.4831540230303041
2012-09-13 22:00:00,13.37,231,13.96,10.23,1016.75,13.96,5.08,0.78,8,0.38790219433646667
2013-09-23 23:00:00,3.7,96,13.56,12.98,1020.48,13.56,1.36,0.96,4,0.29159973169189496
2013-09-24 00:00:00,2.99,97,12.81,12.27,1020.08,12.81,0.84,0.97,5,0.26013946371647473
2013-09-24 01:00:00,2.16,113,12.19,11.64,1019.78,12.19,0.44,0.96,5,0.2155136015900381
2013-09-24 02:00:00,2.03,84,12.11,11.54,1019.48,12.11,0.54,0.96,5,0.195253256666666
2013-09-24 03:00:00,1.17,93,12.02,11.71,1018.73,12.02,0.92,0.98,5,0.1880948276245204
2013-09-24 04:00:00,1.21,98,11.66,11.06,1018.11,11.66,1.28,0.96,5,0.19752298848658967
2013-09-24 05:00:00,0.53,95,11.53,11.22,1017.84,11.53,1.33,0.98,5,0.2396057470881228
2013-09-24 06:00:00,0.32,85,11.68,11.21,1017.8,11.68,0.83,0.97,5,0.3509289272030638
2013-09-24 07:00:00,0.69,95,12.37,11.99,1017.68,12.37,0.87,0.98,5,0.3805431034291182
2013-09-24 08:00:00,0.8,68,13.02,12.8,1017.27,13.02,1.59,0.99,5,0.36223199258620725
2013-09-24 09:00:00,1.56,72,13.79,13.15,1016.92,13.79,1.66,0.96,5,0.35410938712643675
2013-09-24 10:00:00,3.11,73,15.63,15.23,1016.75,15.79,1.17,0.97,5,0.33898084304597587
2013-09-24 11:00:00,5.23,53,17.39,15.52,1016.57,17.51,0.42,0.89,8,0.3406335248467433
2013-09-24 12:00:00,7.08,76,19.25,15.52,1016.41,19.29,0.82,0.79,4,0.3334003830459765
2013-09-24 13:00:00,8.69,104,20.81,15.68,1015.64,20.83,1.64,0.73,4,0.3247597700766281
2013-09-24 14:00:00,8.87,135,20.99,15.1,1015.28,20.99,0.96,0.69,4,0.31835517229885074
2013-09-24 15:00:00,10.12,136,21.47,14.99,1014.92,21.47,0.79,0.67,4,0.34029233722222246
2013-09-24 16:00:00,10.64,92,21.17,15.15,1014.37,21.17,1.04,0.69,4,0.3954509577586205
2013-09-24 17:00:00,9.9,83,19.88,15.53,1014.14,19.91,1.49,0.76,4,0.46367586187739385
2013-09-24 18:00:00,7.69,102,18.11,15.36,1014.11,18.17,1.88,0.84,4,0.5623570880842911
2013-09-24 19:00:00,6.66,89,16.54,14.75,1014.23,16.58,2.01,0.89,4,0.587948084252872
2013-09-24 20:00:00,4.67,100,15.64,14.52,1014.35,15.69,2.07,0.93,4,0.5583657091187748
2013-09-24 21:00:00,2.88,98,15.01,14.06,1014.27,15.02,1.73,0.94,5,0.4931490423563214
2013-09-24 22:00:00,2.72,99,14.46,13.76,1014.15,14.46,1.77,0.96,5,0.39166111128352576
2013-07-25 23:00:00,13.78,218,17.64,13.81,1013.74,17.64,2.19,0.78,4,0.31460950756461004
2013-07-26 00:00:00,13.21,211,17.14,13.36,1013.54,17.14,2.03,0.78,4,0.27658448174438327
2013-07-26 01:00:00,12.01,214,16.25,13.47,1013.29,16.25,1.82,0.84,4,0.23414196709458107
2013-07-26 02:00:00,11.06,211,15.38,13.09,1013.12,15.38,1.69,0.86,4,0.21611799139135254
2013-07-26 03:00:00,11.44,217,16.1,13.06,1013.18,16.1,1.36,0.82,4,0.20379176890692824
2013-07-26 04:00:00,10.99,242,15.26,12.82,1013.25,15.26,1.39,0.85,4,0.20992977158769036
2013-07-26 05:00:00,10.61,228,15.29,13.27,1013.45,15.29,1.96,0.88,4,0.23004625261468717
2013-07-26 06:00:00,11.7,237,16.45,13.34,1013.33,16.45,1.44,0.82,8,0.2838854069095706
2013-07-26 07:00:00,13.0,228,17.34,13.44,1013.01,17.34,1.34,0.78,8,0.3301296962053989
